0.006362301197568902,1.7208872
3.826378511303535E-4,3.04256
4.352626475015746E-4,3.5023098
0.005721816914155278,1.8965935
0.0069456379524336625,1.9936703
0.003709141088568716,1.0422976
0.00220944258775861,3.9907422
0.003764258738113854,1.9000525
6.885041166078342E-4,3.7955527
0.08987053292545151,3.0898457
0.00406242416036029,2.5319674
0.010822367992831997,1.9062513
5.425355477696044E-4,2.9919753
0.019936710696965967,0.714987
0.007096352319506231,2.1588376
0.004338947766231404,1.7371218
0.001364413739999809,4.1582336
6.891817346100518E-4,2.9856668
0.0032315138401863906,2.146544
4.8672564192417075E-4,3.6612077
0.011715302410610286,2.2758057
0.005613615858853434,2.2266064
0.00838882433858133,1.2861488
0.007280018669349929,2.071654
0.00204138733246225,2.421321
0.007571900084684981,1.6978779
9.532341467487497E-4,3.1577392
0.003955298486295755,2.1143003
0.0026602111571418846,3.4895158
0.007871892486504117,1.9941583
5.596148640472679E-4,3.2976983
5.41541632987301E-4,4.044114
4.057632565154396E-4,3.2541792
0.00205897890310398,3.0645206
0.004540905552377462,2.7133648
7.17394023377699E-4,3.120826
0.004431233595979909,2.7141907
0.002481130230824447,2.8978167
0.008063457637051262,2.2441435
0.004168598899548729,1.2805789
0.003318305623467373,2.880763
0.017988065637304627,2.7919598
0.008939830936518801,2.0181568
0.01926539460171825,1.6254177
4.6457490694840406E-4,3.1782992
0.006622921502161867,2.6049397
0.0017023519948321981,2.413089
0.007128298327173551,3.5554252
4.206429066186469E-4,3.9415412
5.249177487347797E-4,3.7699223
0.005840900751374278,2.190206
0.0015416936749019807,3.8023996
0.009271340222847256,2.7376583
0.005850204819095893,1.8643428
0.005796405684913995,1.4539675
0.006700737562586828,1.0922276
0.0017132794351977666,2.3402112
0.007032597204987712,0.96790236
0.004324037560315435,1.0396206
0.006209172328608027,3.1448023
0.006329825065710055,1.0295974
0.012738321446394708,1.2084504
0.004734092957361894,1.3844528
0.008482989983952503,2.979984
0.002472402392628197,2.6191816
0.006363707097982268,2.7004156
0.006175146608733683,2.7479663
3.975189128976383E-4,3.4586136
0.003206520326214028,1.6988313
0.00713318846384202,1.520163
0.004593331661744822,2.678835
0.010518247511495184,1.4864157
4.324164876429419E-4,3.8429248
0.030324725402518387,3.1804502
0.005886548390760807,2.757319
0.001369296722417972,2.6990592
0.004347518442541889,2.0606751
0.0060489585730674825,2.6198602
0.006043485399812675,1.6639851
0.006265018908078308,1.2630901
0.012838932457661451,2.1980555
0.010271239344777763,3.4271584
0.002693467729559401,3.8892848
0.008305803099157724,3.5663917
9.667176381338015E-4,2.7048535
7.793216344858428E-4,3.3992076
0.005165267521304783,2.0799217
0.005036215939742062,1.0344003
0.0041769238147698,2.994713
0.001710561440710228,3.1309311
0.020560952998843404,3.126765
4.7021628123050646E-4,3.6163166
0.0011889214090300265,2.8457603
0.0066291525302363055,2.7752016
9.455806339662429E-4,3.8354087
4.377114572804036E-4,3.1660373
0.0013181263600844234,3.760344
0.004127844456706093,3.0898845
0.00113435427605746,3.463581
0.0032262910404309087,2.437289
